id,user_id,device_type,connected_at,version
2984,5287,browser,2018-03-01 01:42:26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
2985,5288,browser,2018-03-12 21:24:47,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
2988,5291,browser,2018-03-27 20:11:02,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
2989,5292,browser,2018-03-14 22:38:52,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
2991,5294,browser,2018-03-14 07:26:40,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
2993,5296,browser,2018-03-04 07:04:14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
2995,5298,browser,2018-03-06 06:56:12,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
2996,5299,browser,2018-03-14 01:57:51,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/69.0.3497.105 Mobile/15E148 Safari/605.1"
2997,5300,browser,2018-03-03 20:24:32,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/69.0.3497.105 Mobile/15E148 Safari/605.1"
2999,5302,browser,2018-03-05 10:14:16,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/69.0.3497.105 Mobile/15E148 Safari/605.1"
3000,5303,browser,2018-03-01 07:16:51,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
3002,5305,browser,2018-03-14 03:11:47,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
3003,5306,browser,2018-03-08 06:36:00,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
3004,5307,browser,2018-03-07 18:20:14,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1
3006,5309,browser,2018-03-05 07:39:29,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
3007,5310,browser,2018-03-11 16:52:22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
3009,5312,browser,2018-03-05 17:26:08,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
3010,5313,browser,2018-03-10 14:59:16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
3012,5315,browser,2018-03-10 09:28:15,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
3013,5316,browser,2018-03-10 14:56:09,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
3014,5317,browser,2018-03-11 02:15:25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
3016,5319,browser,2018-03-12 09:29:44,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
3017,5320,browser,2018-03-26 02:37:54,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1
3019,5322,browser,2018-03-07 00:48:01,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
3020,5323,browser,2018-03-08 09:38:33,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
3022,5325,browser,2018-02-05 07:34:24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
3023,5326,browser,2018-02-03 20:17:07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
3025,5328,browser,2018-02-21 02:15:02,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
3026,5329,browser,2018-02-24 17:00:51,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/69.0.3497.105 Mobile/15E148 Safari/605.1"
3028,5331,browser,2018-02-23 08:39:53,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
3029,5332,browser,2018-02-14 09:16:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
3030,5333,browser,2018-02-24 12:47:13,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/69.0.3497.105 Mobile/15E148 Safari/605.1"
3032,5335,browser,2018-02-14 12:34:35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
3033,5336,browser,2018-02-25 08:21:16,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
3034,5337,browser,2018-02-24 14:33:05,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
4058,4858,iphone,2018-04-05 12:44:23,"iPhone 6s,12.2.0"
3037,5340,browser,2018-02-17 09:59:07,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
3039,5342,browser,2018-02-28 01:57:53,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
3040,5343,browser,2018-02-12 07:07:04,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/69.0.3497.105 Mobile/15E148 Safari/605.1"
3041,5344,browser,2018-02-26 06:56:57,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1
3043,5346,browser,2018-02-26 00:53:50,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
3044,5347,browser,2018-02-28 18:44:31,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1
3045,5348,browser,2018-02-28 22:52:49,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/69.0.3497.105 Mobile/15E148 Safari/605.1"
3047,5350,browser,2018-02-12 21:19:18,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
3048,5351,browser,2018-02-11 11:04:42,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1
3050,5353,browser,2018-02-16 02:21:59,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/69.0.3497.105 Mobile/15E148 Safari/605.1"
3051,5354,browser,2018-02-18 18:18:33,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
3054,5357,browser,2018-02-02 03:21:57,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
3055,5358,browser,2018-02-18 04:36:07,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
3056,5359,browser,2018-02-02 09:08:10,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
3058,5361,browser,2018-02-25 04:18:08,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
3060,5363,browser,2018-02-13 19:06:04,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
3061,5364,browser,2018-02-03 11:05:28,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
3063,5366,browser,2018-02-09 20:09:37,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
3064,5367,browser,2018-02-28 00:16:31,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
3066,5369,browser,2018-02-10 22:08:08,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
3067,5370,browser,2018-02-25 08:18:22,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
3069,5372,browser,2018-02-12 02:55:03,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1
3070,5373,browser,2018-02-18 17:38:18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
3071,5374,browser,2018-02-24 02:08:34,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/69.0.3497.105 Mobile/15E148 Safari/605.1"
3073,5376,browser,2018-02-13 00:27:58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
3074,5377,browser,2018-02-09 17:55:31,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/69.0.3497.105 Mobile/15E148 Safari/605.1"
3076,5379,browser,2018-02-21 09:59:16,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1
3077,5380,browser,2018-02-21 00:30:17,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1
3079,5382,browser,2018-02-16 06:55:45,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
3080,5383,browser,2018-02-22 04:36:36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
3081,5384,browser,2018-02-21 20:33:08,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1
3083,5386,browser,2018-02-15 22:29:21,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
3084,5387,browser,2018-02-09 11:23:40,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
3086,5389,browser,2018-02-04 06:42:32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
3087,5390,browser,2018-02-27 09:29:33,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
3088,5391,browser,2018-02-06 23:02:04,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
3090,5393,browser,2018-02-20 21:18:28,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
3091,5394,browser,2018-02-16 21:41:08,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
3092,5395,browser,2018-02-26 18:04:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
3094,5397,browser,2018-02-09 09:55:40,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1
3096,5399,browser,2018-02-04 03:41:55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
3098,5401,browser,2018-02-03 12:06:03,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
3100,5403,browser,2018-02-11 15:27:17,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
3103,5406,browser,2018-02-16 16:42:42,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:15.0) Gecko/20100101 Firefox/15.0.1
3104,5407,browser,2018-02-02 14:43:03,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
3106,5409,browser,2018-02-13 21:23:34,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
3107,5410,browser,2018-02-02 15:46:27,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
3109,5412,browser,2018-02-18 09:19:44,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
3110,5413,browser,2018-02-18 01:54:12,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/69.0.3497.105 Mobile/15E148 Safari/605.1"
3111,5414,browser,2018-02-26 17:43:34,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
3113,5416,browser,2018-02-28 17:04:14,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36"
3114,5417,browser,2018-02-07 14:30:58,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
3116,5419,browser,2018-02-23 21:41:05,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
3117,5420,browser,2018-02-05 22:36:17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
3119,5422,browser,2018-02-26 10:58:53,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
3121,5424,browser,2018-02-05 07:02:00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246"
3122,5425,browser,2018-02-16 14:22:10,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/69.0.3497.105 Mobile/15E148 Safari/605.1"
3124,5427,browser,2018-02-01 08:33:43,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
3129,2313,iphone,2018-12-17 20:40:18.106313,"iPhone 7 Plus,12.1.2"
3130,2315,iphone,2018-06-14 17:21:41.104894,"iPhone 8,12.2.0"
3135,2320,iphone,2018-05-24 06:48:45.52023,"iPhone 8,12.3.1"
3140,2329,iphone,2018-07-28 17:11:21.150776,"iPhone XS,12.3.1"
3144,2333,iphone,2018-08-15 06:31:22.434787,"iPhone 7 Plus,12.1.2"
3149,2341,iphone,2018-03-28 09:27:22.083966,"iPhone XS,12.3.1"
3153,2348,iphone,2018-07-11 09:20:10.110601,"iPhone XS Max,12.3.1"
3158,2355,iphone,2018-10-21 15:50:12.54307,"iPhone 8,12.2.0"
3161,2361,iphone,2018-09-03 22:49:20.954501,"iPhone XS,12.3.1"
3166,2373,iphone,2018-09-03 09:44:07.571586,"iPhone 7,11.4.1"
3171,2381,iphone,2018-06-10 03:49:51.469515,"iPhone 8,12.3.1"
3176,2389,iphone,2018-07-29 20:09:30.384312,"iPhone 8,12.3.1"
3181,2397,iphone,2018-12-28 19:39:35.648334,"iPhone 7,12.1.0"
3185,2403,iphone,2018-08-10 16:26:02.524452,"iPhone 7,12.1.0"
3189,2414,iphone,2018-10-14 01:39:29.282063,"iPhone 6s,12.1.2"
3194,2424,iphone,2018-04-06 18:55:11.364394,"iPhone 6s,12.2.0"
3199,2437,iphone,2018-08-01 10:00:37.297567,"iPhone 8,12.2.0"
3204,2446,iphone,2018-03-20 21:24:07.57916,"iPhone 6s,12.1.0"
3208,2455,iphone,2018-06-18 14:25:43.205349,"iPhone 6s,12.1.0"
3213,2465,iphone,2018-04-06 10:53:00.31359,"iPhone 8,12.3.1"
3219,2479,iphone,2018-08-06 01:42:43.633013,"iPhone X,12.1.4"
3223,2490,iphone,2018-11-14 07:56:12.821964,"iPhone 7,12.1.0"
3228,2496,iphone,2018-12-14 19:22:32.82341,"iPhone 7,12.0.1"
3233,2505,iphone,2018-12-22 18:49:00.09044,"iPhone 7 Plus,12.1.0"
3242,2519,iphone,2018-03-27 15:40:35.861597,"iPhone 7,12.0.1"
3246,2523,iphone,2018-05-28 19:10:42.264638,"iPhone XS,12.3.1"
3251,2534,iphone,2018-04-27 17:00:41.382245,"iPhone 7,12.1.0"
3255,2542,iphone,2018-05-30 07:08:24.966541,"iPhone X,12.1.4"
3259,2547,iphone,2018-03-06 03:18:57.582869,"iPhone 7 Plus,12.1.0"
3266,2560,iphone,2018-09-25 23:59:18.047624,"iPhone 8,12.2.0"
3271,2567,iphone,2018-11-20 18:53:50.013161,"iPhone 7,11.4.1"
3276,2579,iphone,2018-10-28 19:12:34.964304,"iPhone 6s,12.2.0"
3280,2583,iphone,2018-10-30 15:11:44.874081,"iPhone X,12.1.4"
3284,2592,iphone,2018-07-29 08:31:02.506101,"iPhone 7 Plus,12.1.2"
3290,2601,iphone,2018-08-27 14:53:19.087057,"iPhone 7,11.4.1"
3295,2609,iphone,2018-07-19 16:45:38.676261,"iPhone 7 Plus,12.3.1"
3304,2626,iphone,2018-10-29 17:29:17.097391,"iPhone 8,12.3.1"
3309,2634,iphone,2018-03-13 18:03:45.161355,"iPhone 7,12.0.1"
3313,2641,iphone,2018-03-28 05:33:26.056796,"iPhone 7,12.0.1"
3319,2651,iphone,2018-08-21 07:53:13.06463,"iPhone 7 Plus,12.1.0"
3323,2658,iphone,2018-09-24 23:09:00.692493,"iPhone 8,12.2.0"
3327,2665,iphone,2018-05-04 20:50:20.744925,"iPhone 6s,12.1.0"
3331,2670,iphone,2019-01-01 20:25:20.88724,"iPhone 7 Plus,12.3.1"
3337,2677,iphone,2018-08-09 18:08:29.681383,"iPhone 7 Plus,12.1.4"
3346,2694,iphone,2018-10-29 01:48:29.826002,"iPhone X,12.1.0"
3350,2700,iphone,2018-08-02 22:50:54.520168,"iPhone 8,12.2.0"
3355,2709,iphone,2018-04-11 16:41:55.909228,"iPhone X,12.1.4"
3360,2717,iphone,2018-05-17 21:41:54.968429,"iPhone 7 Plus,12.1.2"
3365,2724,iphone,2018-07-09 11:46:05.07419,"iPhone 7 Plus,12.1.2"
3370,2736,iphone,2018-12-21 13:19:28.061871,"iPhone 7,12.1.0"
3379,2750,iphone,2018-07-24 01:00:31.838155,"iPhone X,12.1.4"
3383,2757,iphone,2018-10-06 21:16:35.740558,"iPhone 7 Plus,12.1.4"
3645,3199,iphone,2018-07-17 18:38:32.076541,"iPhone 7 Plus,12.1.4"
3651,3210,iphone,2018-08-10 23:34:31.610063,"iPhone XS Max,12.3.1"
3656,3221,iphone,2018-04-12 19:28:19.64651,"iPhone 8,12.2.0"
3666,3243,iphone,2018-09-03 11:58:55.883565,"iPhone 7 Plus,12.3.1"
3671,3250,iphone,2018-07-30 22:13:11.607162,"iPhone 8,12.2.0"
3673,3255,iphone,2018-05-26 19:10:47.326642,"iPhone 8,12.2.0"
3674,3257,iphone,2018-05-17 21:18:55.727573,"iPhone XS,12.3.1"
3679,3263,iphone,2018-08-02 19:19:40.165125,"iPhone 7,12.1.4"
3683,3271,iphone,2018-09-21 23:12:14.082913,"iPhone 7,12.3.1"
3687,3283,iphone,2018-08-06 21:36:50.532365,"iPhone 7 Plus,12.3.1"
3696,3293,iphone,2018-11-30 20:03:54.580842,"iPhone 6s,12.2.0"
3701,3300,iphone,2018-06-04 07:22:25.982824,"iPhone 8,12.3.1"
3706,3307,iphone,2018-05-26 01:54:33.707155,"iPhone 6s,12.2.0"
3710,3313,iphone,2018-07-05 12:33:03.876147,"iPhone 6s,12.1.0"
3715,3323,iphone,2018-10-31 02:02:19.636941,"iPhone 7 Plus,12.2.0"
3719,3330,iphone,2018-12-20 17:32:53.388876,"iPhone 7,12.0.1"
3727,3346,iphone,2018-12-03 07:56:32.951342,"iPhone 7,12.1.4"
3732,3352,iphone,2018-12-08 12:45:07.469017,"iPhone X,12.1.0"
3737,3360,iphone,2018-11-28 22:07:12.055638,"iPhone 7 Plus,12.2.0"
3741,3367,iphone,2018-04-22 16:05:43.687754,"iPhone 7,11.4.1"
3746,3380,iphone,2018-08-02 08:35:30.330512,"iPhone 7,12.3.1"
3751,3389,iphone,2018-10-22 22:38:38.671145,"iPhone 6s,12.2.0"
3761,4434,iphone,2018-03-12 11:21:30,"iPhone 7 Plus,12.3.1"
3766,4441,iphone,2018-03-14 04:13:15,"iPhone 7,12.1.4"
3771,4449,iphone,2018-03-07 15:31:28,"iPhone X,12.1.0"
3775,4457,iphone,2018-04-01 18:30:26,"iPhone 7 Plus,12.1.2"
3779,4463,iphone,2018-03-06 04:48:53,"iPhone 6s,12.1.2"
3784,4471,iphone,2018-04-07 10:46:09,"iPhone 8,12.2.0"
3795,4485,iphone,2018-03-13 17:30:31,"iPhone 7,12.0.1"
3800,4491,iphone,2018-03-10 18:22:37,"iPhone X,12.1.4"
3805,4497,iphone,2018-03-26 11:35:03,"iPhone 8,12.3.1"
3809,4501,iphone,2018-04-02 21:42:53,"iPhone 7,12.3.1"
3810,4502,iphone,2018-03-14 11:39:18,"iPhone XS,12.3.1"
3815,4509,iphone,2018-03-22 19:28:45,"iPhone 7,12.3.1"
3819,4516,iphone,2018-03-15 09:48:39,"iPhone X,12.1.4"
3825,4526,iphone,2018-03-19 14:05:21,"iPhone 7,11.4.1"
3835,4537,iphone,2018-04-01 07:23:22,"iPhone 6s,12.2.0"
3840,4545,iphone,2018-04-08 18:04:24,"iPhone XS Max,12.3.1"
3844,4551,iphone,2018-03-21 01:54:56,"iPhone 8,12.3.1"
3849,4557,iphone,2018-03-17 01:50:25,"iPhone 6s,12.1.2"
3854,4566,iphone,2018-03-30 18:16:15,"iPhone 7 Plus,12.1.0"
3862,4578,iphone,2018-03-20 06:22:12,"iPhone 8,12.3.1"
3866,4584,iphone,2018-03-17 10:23:09,"iPhone 8,12.3.1"
3871,4590,iphone,2018-03-18 18:36:30,"iPhone 7,11.4.1"
3876,4596,iphone,2018-03-18 09:53:24,"iPhone 7,12.1.4"
3881,4602,iphone,2018-03-29 20:54:32,"iPhone 8,12.2.0"
3885,4607,iphone,2018-04-13 00:41:00,"iPhone 8,12.3.1"
3890,4613,iphone,2018-04-10 20:10:00,"iPhone 8,12.2.0"
3899,4626,iphone,2018-03-22 12:40:59,"iPhone 7 Plus,12.1.0"
